userId,startedAt,endedAt,sessionStartLat,sessionStartLong
EvplVaXIOUTUYNzx1k1Yhd8ZftgDlOtlVuQ8Hh6nDkc=,2019-05-29 01:27:06.818 UTC,2019-05-29 01:27:22.464001 UTC,37.7821,-122.4053
j5jDjGroYDblroYYBT9KX98c9Ib27kGOmtgbo32HX5E=,2019-05-29 01:29:17.456 UTC,2019-05-29 01:29:22.642003 UTC,37.796,-122.4217
aXb/yKYe6P3BaSD9SkpnXNs20kmhpn9yHjaAjO+TgDk=,2019-05-29 01:31:54.077 UTC,2019-05-29 01:49:23.585 UTC,37.7627,-122.3888
0KkduIx/FGceRAmR4eZykF18G6BvMlXtlMd1SyUW5G4=,2019-05-29 01:34:05.210 UTC,2019-05-29 01:54:19.649 UTC,37.7892,-122.412
jHh1Lh97lS2lvS84zN2OTn9fodnUrelVsau5PHeepOo=,2019-05-29 01:40:44.336 UTC,2019-05-29 01:45:48.925 UTC,37.7936,-122.4
bj6jDkqgqo4wPA6DF8xf2X1z9FlmqS/oBIUpHozNvLk=,2019-05-29 01:42:46.334 UTC,2019-05-29 01:48:52.470 UTC,37.8031,-122.403
R8mARVqwHkvQsXYEv5Afowr/bHvHHA1oy3hqjdpHX8Q=,2019-05-29 01:46:07.511 UTC,2019-05-29 02:03:06.210001 UTC,37.8091,-122.4098
3OWCLfl4AaHa2C0r94T6zc6nmRdPRf6YFx+WaOv19Mk=,2019-05-29 01:46:29.533 UTC,2019-05-29 01:52:24.441 UTC,37.8038,-122.4131
Ukx7JbblY9ZW2sbNfgTqiqamfkR2kdCg/HlAGP9YLvI=,2019-05-29 01:47:55.597 UTC,2019-05-29 02:02:52.711 UTC,37.7917,-122.434
CnpdLWR0FCcvXdfsz2z4tq5usDNxqUHvOYrIMAM4+E4=,2019-05-29 01:49:16.731 UTC,2019-05-29 02:07:25.204 UTC,37.8074,-122.4183
Zjcgk5mOd7qFNlW8B5MNcsAW+iu9+/Ofm26j4OtV8sI=,2019-05-29 01:50:14.909 UTC,2019-05-29 02:39:57.224001 UTC,38.6676,-121.3407
ejYQ5mgyGzI5sZIuhBkkaZIl5fWdgmxw0axy+sW0yqY=,2019-05-29 01:50:35.589 UTC,2019-05-29 02:06:56.686 UTC,37.7948,-122.4111
IWI8lNxJvbPY9/4uAOc4Mh5g1VxGjgyWULPb7CsnWGg=,2019-05-29 01:51:40.426 UTC,2019-05-29 02:03:44.336 UTC,37.7958,-122.4039
MFdGdu0lExHqqHXiy2FJxdGeMC2IW7b8Xd9S9Z9aFNc=,2019-05-29 01:51:46.353 UTC,2019-05-29 02:16:48.535 UTC,37.7868,-122.4049
scAGTIrdyRVzuphWtN9tUTvoOHC5Syz2HTGQj/lVeHw=,2019-05-29 01:52:43.099 UTC,2019-05-29 01:52:59.196 UTC,37.7946,-122.4039
Ashoy8IlCpkRvPkE/Nc2IqUJwffBlEumGRydPfVGP1A=,2019-05-29 01:54:11.353 UTC,2019-05-29 02:14:47.745001 UTC,37.7795,-122.3932
FYlC8llbuM+OVONkXN0AGZL2EzDhSlwsUXTFLPefc9k=,2019-05-29 01:54:44.634 UTC,2019-05-29 02:00:02.480 UTC,37.7986,-122.4016
HYwUgSwK/qBnyDttvwZU/mKbwrmLMFjmq5R7j1xThyU=,2019-05-29 01:55:01.572 UTC,2019-05-29 02:26:27.420 UTC,37.7759,-122.3965
ToBoBykENJ8ZKM4qAvgO2jzKWFgErIB36e/opnFW4Ak=,2019-05-29 02:02:08.639 UTC,2019-05-29 02:14:09.560 UTC,37.806,-122.4047
vNF+SU1WoAwhCW1t5JJ97EdrS5iTNsOUpTArMRSyXTM=,2019-05-29 02:05:29.081 UTC,2019-05-29 02:41:05.587 UTC,37.8015,-122.2746
ahqD7QkeA9/gM0GhNpMt60Hst3FLe7h+g8RGzQMW0vM=,2019-05-29 02:05:38.391 UTC,2019-05-29 02:05:38.828 UTC,37.78,-122.3892
v7Qo7KrHPWL6zoKpih+3jxmVQSUtLazVqfNRLiSQjJo=,2019-05-29 02:05:38.691 UTC,2019-05-29 02:12:15.861 UTC,37.789,-122.4112
MI1fXLzkS/JbSxP8HRcC/0uCkoQO4Vu4ZUkwcUFEQSs=,2019-05-29 02:14:24.671 UTC,2019-05-29 02:20:54.800 UTC,37.7984,-122.4357
QotlAAcxPw6iA3ERana/Blvm6FkuxgfZ/E67gEaQPy4=,2019-05-29 02:17:41.847 UTC,2019-05-29 02:46:35.809002 UTC,37.7827,-122.4169
3PkGj2v6WOJPxQJNg9rf7dt7oCD3ToBPtxBPswGAotw=,2019-05-29 02:18:50.144 UTC,2019-05-29 02:25:00.596 UTC,37.771,-122.3928
gU+dorAsbBAzlvUaS4LdtpKbinmiHhLLhuFubK4qwxw=,2019-05-29 02:20:20.128 UTC,2019-05-29 02:45:36.766 UTC,37.7982,-122.4045
/n49o4/BNNqxMM/+W8gI6taAYqolANW2TgeJSs91qZQ=,2019-05-29 02:21:29.739 UTC,2019-05-29 02:29:43.834 UTC,37.8089,-122.4115
FQ1y08Ff+drlxYCIoKMEUtBtRbpqrcqcMHtAVnNgeKg=,2019-05-29 02:27:39.517 UTC,2019-05-29 02:33:23.760005 UTC,37.774,-122.4465
iYX7u61IE9XdWbeKm+LkCLAXRCx/u9zlaQApRpvmTwA=,2019-05-29 02:29:30.719 UTC,2019-05-29 02:56:52.643017 UTC,37.8086,-122.41
chUQC76/0L+P0kDF9JtwAfluoq0RdNupy+VAkDE/eGE=,2019-05-29 02:29:33.324 UTC,2019-05-29 02:29:50.906011 UTC,37.8051,-122.4032
OuOryD/5rw3MbzwJu75+boXzQ9dRT0cSEm0kLIpxPQU=,2019-05-29 02:30:34.817 UTC,2019-05-29 02:31:32.034 UTC,37.7643,-122.4218
J1vgkju+CMIOP8kOz3eZrw6cPDpz7L0mw/T5ieKW5ns=,2019-05-29 02:38:25.147 UTC,2019-05-29 02:44:26.335 UTC,37.7936,-122.4053
g1gf3SILzYVHX955V6lJavVaQl699oX+2bTIcTYWVik=,2019-05-29 02:39:29.172 UTC,2019-05-29 02:53:43.202 UTC,37.7816,-122.4227
oFS8KcLIT3Lh1ddHQmRtua3OE8/8lw6KHIo88pGISH8=,2019-05-29 02:42:16.628 UTC,2019-05-29 03:16:02.739 UTC,37.7878,-122.4278
CnpdLWR0FCcvXdfsz2z4tq5usDNxqUHvOYrIMAM4+E4=,2019-05-29 02:42:54.324 UTC,2019-05-29 02:42:55.417 UTC,37.7898,-122.4037
ToBoBykENJ8ZKM4qAvgO2jzKWFgErIB36e/opnFW4Ak=,2019-05-29 02:49:59.011 UTC,2019-05-29 03:08:36.056003 UTC,37.8079,-122.4137
rASnDxyCTA4794dg9dLO0NtENXagd/D0gxI+if7x5sk=,2019-05-29 02:51:27.599 UTC,2019-05-29 03:09:06.257 UTC,37.804,-122.4042
Eqyt8SSr1ZSPDYHKL2VZya9VoXKX3uDntTU9CSlHLWk=,2019-05-29 02:54:13.652 UTC,2019-05-29 02:56:07.114001 UTC,37.7771,-122.4216
IkvXrsVqAYUdEPBL1ojRwc+PG49htp/rAhOp1CE9+Sc=,2019-05-29 02:55:15.995 UTC,2019-05-29 03:03:29.938053 UTC,37.8,-122.4328
YOEl6TsKai3d30yKpfZCr9jqpTFH/BeJvsVGEoOnqNE=,2019-05-29 02:59:50.449 UTC,2019-05-29 02:59:56.466001 UTC,37.802,-122.4297
EWOAIDBV4WlXU8Brl1EPSp8jG05eJZXert2cCXn/fXI=,2019-05-29 03:12:33.462 UTC,2019-05-29 03:16:29.447 UTC,37.7598,-122.4213
mgcryKrH6N7Lnq5TGU2ngl6bT4SJllN9L4I2SU+sx68=,2019-05-29 03:12:54.728 UTC,2019-05-29 03:13:15.723 UTC,37.7787,-122.3926
6wZf4/NGK6akX2O5zQz/Kv3LEOjkLNAP9MzDpYEDyrU=,2019-05-29 03:15:48.565 UTC,2019-05-29 03:15:51.985002 UTC,37.7755,-122.3947
Zjcgk5mOd7qFNlW8B5MNcsAW+iu9+/Ofm26j4OtV8sI=,2019-05-29 03:17:10.067 UTC,2019-05-29 03:17:57.515 UTC,37.8008,-122.4004
vNF+SU1WoAwhCW1t5JJ97EdrS5iTNsOUpTArMRSyXTM=,2019-05-29 03:18:08.376 UTC,2019-05-29 03:28:44.992 UTC,37.7791,-122.3904
AsuBgRo9jKqQbMnk6ysztNsTvOqOLOu3FQ3nVjI3a4M=,2019-05-29 03:30:07.473 UTC,2019-05-29 04:10:08.331004 UTC,37.8085,-122.416
IWI8lNxJvbPY9/4uAOc4Mh5g1VxGjgyWULPb7CsnWGg=,2019-05-29 03:35:23.645 UTC,2019-05-29 03:59:00.764 UTC,37.796,-122.4219
I1E56gpLNqy0IUamTmrHg66Zab6kR6GfrHxMQ18cpaY=,2019-05-29 03:37:42.070 UTC,2019-05-29 03:37:50.322002 UTC,37.794,-122.4485
Ygtsc7KiWOEwTNB6rzH/mZzEKGNxG0mGOiwSAyz43XU=,2019-05-29 03:43:55.051 UTC,2019-05-29 03:44:35.496010 UTC,37.7875,-122.4334
pQhB5VUUiyaSR3A/KUCVK+JnKwRMlRUc/pMrwkQqdLE=,2019-05-29 03:44:58.342 UTC,2019-05-29 03:47:13.038 UTC,37.7766,-122.3984
GbCCm3g7SV1geWBAuMfwcSF3Hdc0gtYJFB8uYAfX+HM=,2019-05-29 03:47:09.387 UTC,2019-05-29 04:11:41.132 UTC,37.8058,-122.4225
VIRHiQsjDGGaQAhHYy0xtp6biyAVw5jv9H5/8PSr1b8=,2019-05-29 03:50:49.598001 UTC,2019-05-29 03:51:40.143 UTC,37.7866,-122.4046
mgcryKrH6N7Lnq5TGU2ngl6bT4SJllN9L4I2SU+sx68=,2019-05-29 03:52:01.601 UTC,2019-05-29 04:01:34.535001 UTC,37.7777,-122.3922
U5S7mcM+Rh7TfkCF17Kre7tMBk/H4TvkEXqnvICrKzg=,2019-05-29 03:56:42.085 UTC,2019-05-29 04:12:00.526 UTC,37.8064,-122.4223
QotlAAcxPw6iA3ERana/Blvm6FkuxgfZ/E67gEaQPy4=,2019-05-29 03:56:46.330 UTC,2019-05-29 04:08:56.012005 UTC,37.7659,-122.4124
bg0BZKiVP4jXUbr9tnjb+rjXvHxmiuccsuQyuMHS3lM=,2019-05-29 04:02:09.407 UTC,2019-05-29 04:02:17.431001 UTC,37.7935,-122.3961
p1b4SGf0RrFX9O+JfwZTsgXQyQJXA4WHtJyJKP3cbCc=,2019-05-29 04:20:41.592 UTC,2019-05-29 04:20:42.026 UTC,37.8051,-122.432
ToBoBykENJ8ZKM4qAvgO2jzKWFgErIB36e/opnFW4Ak=,2019-05-29 04:34:54.671 UTC,2019-05-29 04:39:44.658001 UTC,37.8088,-122.4144
DJBZiurGjm6nJm4fLBGhFlgQq7CYPNquGnOroo1hVNk=,2019-05-29 04:52:39.278 UTC,2019-05-29 04:53:11.115 UTC,37.7921,-122.4019
U5S7mcM+Rh7TfkCF17Kre7tMBk/H4TvkEXqnvICrKzg=,2019-05-29 04:56:18.986 UTC,2019-05-29 04:56:20.314 UTC,37.8068,-122.416
3OWCLfl4AaHa2C0r94T6zc6nmRdPRf6YFx+WaOv19Mk=,2019-05-29 05:01:14.454 UTC,2019-05-29 05:16:29.813 UTC,37.8035,-122.4134
3psVP5aP7a6cB1OQJzJum3FwUO1wtGzc+dKPNYgKImc=,2019-05-29 05:21:25.706 UTC,2019-05-29 05:21:40.528003 UTC,37.7611,-122.4319
o75AuVHzpJE7HsXr+C0Ca0skw9R7C/B6ru4JbO3a59s=,2019-05-29 05:21:32.057 UTC,2019-05-29 05:21:59.411 UTC,37.7779,-122.3973
OADxuQ3zEV/oBr+D0ZamkQ8hntmMhxK2VeCmJEEvLSk=,2019-05-29 05:39:12.588 UTC,2019-05-29 05:39:16.041001 UTC,37.781,-122.391
y6T8Iam0Lu7pR0kfKzW43XhqKyiUMH3tIoH9XXQIpgU=,2019-05-29 05:59:22.381 UTC,2019-05-29 06:03:37.936061 UTC,37.7284,-122.4364
2fZOQe4pFdbNZU9O2raTWUgMlzSEMk9K0EY3L2IC+fg=,2019-05-29 06:16:14.697 UTC,2019-05-29 06:16:17.680008 UTC,37.7791,-122.4111
qpeGgpXblbLT5zUglFhInq4yblQVkH9vtc8xlsdK2hs=,2019-05-29 06:48:44.162 UTC,2019-05-29 06:48:51.242002 UTC,37.7607,-122.4379
o75AuVHzpJE7HsXr+C0Ca0skw9R7C/B6ru4JbO3a59s=,2019-05-29 11:51:26.263 UTC,2019-05-29 11:52:15.460 UTC,38.0057,-121.9491
LzWXRTONqtYEucpLBmLBHTMZgi01K/WYuhTxTPUrZ58=,2019-05-29 12:44:01.523 UTC,2019-05-29 12:52:27.663011 UTC,37.7996,-122.2802
ME4N66udu5s7pzGrD9OwIjFzFcs00ViTvzopHYRuuXo=,2019-05-29 13:19:54.061 UTC,2019-05-29 13:30:21.583 UTC,37.7847,-122.3957
VPJW3SRZUujPmjLF4UmepkKM6f0UBploU9y8WXboJpM=,2019-05-29 13:24:48.975 UTC,2019-05-29 13:39:24.213 UTC,37.801,-122.4355
HllYK0M+DQMIp2vDCSFHwDT7CRlorj+JRC3XgNY5fgM=,2019-05-29 13:25:19.453 UTC,2019-05-29 14:08:46.764 UTC,37.7951,-122.3962
hJPWtBOJfXLK+HAcBLRquXHWOxG4ij3aqk20A1YXAuA=,2019-05-29 13:57:32.442 UTC,2019-05-29 14:06:08.603 UTC,37.8041,-122.4025
kyA1uTNf1jBRKnyW+VyhtAFZ3bsqHmLEQ/paCzlupFQ=,2019-05-29 14:04:12.471 UTC,2019-05-29 14:21:39.978 UTC,37.7711,-122.3893
HYwUgSwK/qBnyDttvwZU/mKbwrmLMFjmq5R7j1xThyU=,2019-05-29 14:13:49.160 UTC,2019-05-29 14:22:56.291 UTC,37.7647,-122.4026
Ygtsc7KiWOEwTNB6rzH/mZzEKGNxG0mGOiwSAyz43XU=,2019-05-29 14:23:30.306 UTC,2019-05-29 14:23:40.531009 UTC,37.7859,-122.4079
LhiSr8nx25deB6oaLvSyuIQjmiq0UAY4flULj/8P5nQ=,2019-05-29 14:24:02.153 UTC,2019-05-29 14:24:07.838002 UTC,37.7775,-122.3936
NBUw6L0Ga+Jw/jP/Ra91acHiHxxGPO5kPK5XIi6ykwM=,2019-05-29 14:24:36.407 UTC,2019-05-29 14:34:28.644002 UTC,37.77,-122.4204
GbCCm3g7SV1geWBAuMfwcSF3Hdc0gtYJFB8uYAfX+HM=,2019-05-29 14:27:21.248 UTC,2019-05-29 14:28:07.089 UTC,37.8078,-122.4193
U5S7mcM+Rh7TfkCF17Kre7tMBk/H4TvkEXqnvICrKzg=,2019-05-29 14:27:35.783 UTC,2019-05-29 14:28:29.822 UTC,37.8052,-122.4173
DJBZiurGjm6nJm4fLBGhFlgQq7CYPNquGnOroo1hVNk=,2019-05-29 14:35:15.947 UTC,2019-05-29 14:42:43.426 UTC,37.8016,-122.409
mTtQ4+lXT7P/B73X/koSAepGE8et8c8DfLSvmQf99QY=,2019-05-29 14:36:11.942 UTC,2019-05-29 14:51:17.515004 UTC,37.7639,-122.4036
D9CiY+DiVjRu/+FTqBWnSLgIEnugQKDliJ9yLjsu5tE=,2019-05-29 14:43:59.020 UTC,2019-05-29 14:49:59.493 UTC,37.7993,-122.4476
83t4CguZ1yCaDKL0059Ik5oI6AuP2LZ2y7F9+U1apuo=,2019-05-29 14:44:40.841 UTC,2019-05-29 14:52:02.117 UTC,37.7892,-122.4439
cSQQCNHal+ZS4kQqg8/wkzp/p4q9LnvF4ex/SO0f5CA=,2019-05-29 14:46:02.481 UTC,2019-05-29 14:46:33.200 UTC,37.8011,-122.4017
DU85cqA9ypTfsj1IRzS6YBcakbXcK+gGG187XIjNeZo=,2019-05-29 14:47:45.681 UTC,2019-05-29 14:57:59.852002 UTC,37.7992,-122.4105
fQt3pWFxjvef7h135GQneGXsZKTY9G8QH0CvAXxcEqs=,2019-05-29 14:49:40.765 UTC,2019-05-29 15:00:48.679021 UTC,37.7808,-122.4362
mXtcJW5omj5+5ilQ0qKn5TBaKLUBV8ZTdIL9cU6mQog=,2019-05-29 14:57:51.727 UTC,2019-05-29 14:58:02.626001 UTC,37.7868,-122.4131
tKNOazIKYk+Jl7UDqGFQbXKUswTdO9HjphaQN3Yvanw=,2019-05-29 15:03:16.349 UTC,2019-05-29 15:26:52.438001 UTC,37.8077,-122.4182
bTbwRMBx2XZJ54rXpJyVW+CXUQwmdj/lG+365XMJF/s=,2019-05-29 15:03:28.560 UTC,2019-05-29 15:03:36.036 UTC,37.7654,-122.422
2nuiG2EaTK5QmCDYAo2fioMYJXN3Je9F4fHR2jVQ5Uc=,2019-05-29 15:04:18.603 UTC,2019-05-29 15:05:06.163 UTC,37.7894,-122.4245
zJ0YSsIML4n3vve54xYFwturm1gg/eWZ2osbK0Ot4KE=,2019-05-29 15:04:43.610 UTC,2019-05-29 15:16:55.229 UTC,37.8044,-122.4096
yBldrd/YKM4Ae93Yr4fXqp7XaHYVx6KY5HUQLwhz4AI=,2019-05-29 15:06:43.870 UTC,2019-05-29 15:37:16.374 UTC,37.7833,-122.3913
K1ScRd6Wm0OoOIFiel0iIqr5T06ZdTWwb8N1a2vT3pE=,2019-05-29 15:06:47.592 UTC,2019-05-29 15:07:36.664002 UTC,37.7858,-122.405
+VHNbH2A8Y0WS2z0mQQmR3UFNkg6g+X6HoWonqEJHfs=,2019-05-29 15:12:15.944 UTC,2019-05-29 15:15:01.360 UTC,37.8085,-122.4107
by3oP2sI02PxvufDhu6L9FfoSDehFKGI4GMUS/ALkHs=,2019-05-29 15:12:29.869 UTC,2019-05-29 15:48:18.882001 UTC,37.805,-122.432
ejYQ5mgyGzI5sZIuhBkkaZIl5fWdgmxw0axy+sW0yqY=,2019-05-29 15:15:59.714 UTC,2019-05-29 16:27:06.019001 UTC,37.7879,-122.4098
7Ua0QRudVr+I+5OAc5E0+3waZwn/hxHQe9eKHe5eE1M=,2019-05-29 15:16:26.448 UTC,2019-05-29 15:28:04.566001 UTC,37.8031,-122.418
Rbl8uQR2N9pVdWS+8he8GuGbe8faHLq/vsqLQUvBgQw=,2019-05-29 15:18:43.802 UTC,2019-05-29 15:19:29.663002 UTC,37.7809,-122.3922
G3bdC1b7qMShUKXHOt22QuRNw7DFQyGcZIfKBXMeJjg=,2019-05-29 15:20:47.256 UTC,2019-05-29 15:25:58.158 UTC,37.794,-122.403
z9dW+2JYMuuBnyCv+myDQANNDAQbaA4vWI3qvbnkbrA=,2019-05-29 15:27:00.857 UTC,2019-05-29 15:27:27.333004 UTC,37.7827,-122.3914
2fZOQe4pFdbNZU9O2raTWUgMlzSEMk9K0EY3L2IC+fg=,2019-05-29 15:28:47.552 UTC,2019-05-29 15:40:57.182 UTC,37.7845,-122.4078
BGeE7DQsjh4rpQqlboiUGdrFWKvc2TNo9YzgoPL1Bl8=,2019-05-29 15:30:13.108 UTC,2019-05-29 15:57:15.965 UTC,37.7766,-122.3908
fztsqEsv4sUkh2tus1E+ozePZlmH8aqpklwW8uULPrA=,2019-05-29 15:33:03.785 UTC,2019-05-29 15:48:35.303020 UTC,37.7947,-122.3957
VNalW5pPUlPm2tKzQpK9yo/dqt61tQyU5+nNwyqPq60=,2019-05-29 15:33:10.645 UTC,2019-05-29 15:36:18.231002 UTC,37.7897,-122.3899
7+JgEPjblKNadX5oMJgzWi3l9SrkmIDATshS8YUQymk=,2019-05-29 15:35:01.573 UTC,2019-05-29 15:35:21.478 UTC,37.7958,-122.4016
GbCCm3g7SV1geWBAuMfwcSF3Hdc0gtYJFB8uYAfX+HM=,2019-05-29 15:36:01.828 UTC,2019-05-29 15:54:21.883 UTC,37.8016,-122.422
DIjUiwAZjUHJ5uwrzfJlVmZ2KDpbrN4tj9o4LFk6HZU=,2019-05-29 15:41:24.088 UTC,2019-05-29 15:41:32.769001 UTC,37.7556,-122.421
MFdGdu0lExHqqHXiy2FJxdGeMC2IW7b8Xd9S9Z9aFNc=,2019-05-29 15:42:17.129 UTC,2019-05-29 15:53:54.664001 UTC,37.7964,-122.427
7CbuIm5TuH8TZbkUUMJRNADltikExaTLqFwIumdiBAo=,2019-05-29 15:42:55.234 UTC,2019-05-29 15:43:07.568001 UTC,37.7983,-122.3992
gU+dorAsbBAzlvUaS4LdtpKbinmiHhLLhuFubK4qwxw=,2019-05-29 15:45:19.811 UTC,2019-05-29 15:50:43.965 UTC,37.8041,-122.404
guJjSQ90zJMkpuaZM0HMaHiRWdzHCeGzd9I6tQzA2+8=,2019-05-29 15:45:24.135 UTC,2019-05-29 15:45:29.438002 UTC,37.7894,-122.4228
SmT0hR7ZZ/dqOCjOQa5JSKma5UH5oEt2pKRz8EWbsWI=,2019-05-29 15:46:53.726 UTC,2019-05-29 15:47:30.810 UTC,37.7979,-122.4266
U5S7mcM+Rh7TfkCF17Kre7tMBk/H4TvkEXqnvICrKzg=,2019-05-29 15:46:59.653 UTC,2019-05-29 15:53:18.078 UTC,37.8063,-122.4152
Eqyt8SSr1ZSPDYHKL2VZya9VoXKX3uDntTU9CSlHLWk=,2019-05-29 15:47:58.112 UTC,2019-05-29 16:02:37.004 UTC,37.7984,-122.4239
D04dZJFQYR11z9J/11NkbObnB7r2Rpxn9mp8PSX4a/8=,2019-05-29 15:51:11.310 UTC,2019-05-29 16:12:58.243 UTC,37.7939,-122.3939
Z2AxGO1QnyVN/qdmyjWL/0rPZLzaZ73Eb/d30vCPc88=,2019-05-29 15:51:49.889 UTC,2019-05-29 15:51:58.564001 UTC,37.7555,-122.4163
FYlC8llbuM+OVONkXN0AGZL2EzDhSlwsUXTFLPefc9k=,2019-05-29 15:54:05.204 UTC,2019-05-29 15:57:15.785 UTC,37.784,-122.3907
rzeQKLEsaWGX1+VIn0fdof6WTriCm6ljrW7Q6hyButk=,2019-05-29 15:54:28.987 UTC,2019-05-29 16:12:38.575 UTC,37.7841,-122.3907
A4vu/YkjB0TJ7VbrjR8uiAdxhovmYRlkZpo2uL+m21c=,2019-05-29 15:57:44.950 UTC,2019-05-29 15:58:44.325 UTC,37.7861,-122.4403
i3h1vMkX8lPlPt+xZnAL3103vaarxQ+ztFPLHIg1I28=,2019-05-29 15:57:53.383 UTC,2019-05-29 16:07:05.198 UTC,37.7924,-122.4039
6hlNxAtJ8UWc75n1VxI0J2aJ179oToMDAujDuetaOZQ=,2019-05-29 15:58:07.508 UTC,2019-05-29 16:07:07.466 UTC,37.9204,-122.5067
qlr5rtXEmWjYLVzesntHqxFZuPv5yEy4o3+12ZRv/2Y=,2019-05-29 15:58:55.493 UTC,2019-05-29 16:35:43.371 UTC,37.7903,-122.3944
NBUw6L0Ga+Jw/jP/Ra91acHiHxxGPO5kPK5XIi6ykwM=,2019-05-29 15:59:44.138 UTC,2019-05-29 16:23:30.470018 UTC,37.7774,-122.4187
/vbwmHefWUVZ1OkVuZ0632Pb+/DpC7K3IHxs4WHtxJQ=,2019-05-29 16:01:29.841 UTC,2019-05-29 16:16:24.542020 UTC,37.7888,-122.402
7s7j+ZoEv0ixmKhavFTjgk6Y7lwmK+gVhuvtLePItmE=,2019-05-29 16:02:16.793 UTC,2019-05-29 16:18:12.100001 UTC,37.806,-122.419
/n49o4/BNNqxMM/+W8gI6taAYqolANW2TgeJSs91qZQ=,2019-05-29 16:02:43.764 UTC,2019-05-29 16:12:23.084 UTC,37.7934,-122.3958
66zZCMxzCOWeMscVZQvZRnuK4AeDzRIjj8xHRJ96ePY=,2019-05-29 16:06:31.670 UTC,2019-05-29 16:09:58.548001 UTC,37.7541,-122.4122
DU85cqA9ypTfsj1IRzS6YBcakbXcK+gGG187XIjNeZo=,2019-05-29 16:06:33.823 UTC,2019-05-29 16:06:35 UTC,37.8062,-122.4217
J1vgkju+CMIOP8kOz3eZrw6cPDpz7L0mw/T5ieKW5ns=,2019-05-29 16:10:29.145 UTC,2019-05-29 16:27:55.686 UTC,37.7772,-122.4192
neU9q2tJrgGd06BCQZ3EjmanicwcS6wk9EryWJ/82Go=,2019-05-29 16:15:57.105 UTC,2019-05-29 16:15:57.105 UTC,37.809,-122.4098
MAwRnDfr4hNwe6U/h6FgSE0pMtszZPvLQTMONeSQwr8=,2019-05-29 16:16:56.710 UTC,2019-05-29 16:35:35.899091 UTC,37.7773,-122.395
rASnDxyCTA4794dg9dLO0NtENXagd/D0gxI+if7x5sk=,2019-05-29 16:18:22.014 UTC,2019-05-29 16:18:41.294 UTC,37.8031,-122.4029
tZLM9RJfQ4bDP3j7cCVPAhblKXoTmwxPPsFguWn+th4=,2019-05-29 16:20:52.011 UTC,2019-05-29 16:32:36.612003 UTC,37.7944,-122.3932
Ygtsc7KiWOEwTNB6rzH/mZzEKGNxG0mGOiwSAyz43XU=,2019-05-29 16:21:33.157 UTC,2019-05-29 16:27:33.797003 UTC,37.7917,-122.4057
mhjZ6Mool2Ck4k5RpULQk5posLfFvZaU0TvVsXN03YM=,2019-05-29 16:23:29.174 UTC,2019-05-29 16:27:12.051 UTC,37.783,-122.3948
r8mmv0SWeRF07klVFNNEK89xhzU7/GyBEQFHtjKvmto=,2019-05-29 16:23:53.694 UTC,2019-05-29 16:25:19.915005 UTC,37.7797,-122.4138
SmT0hR7ZZ/dqOCjOQa5JSKma5UH5oEt2pKRz8EWbsWI=,2019-05-29 16:23:57.025 UTC,2019-05-29 16:53:45.240001 UTC,37.7981,-122.4266
OuOryD/5rw3MbzwJu75+boXzQ9dRT0cSEm0kLIpxPQU=,2019-05-29 16:26:40.556 UTC,2019-05-29 16:31:40.829 UTC,37.7758,-122.4464
D9SwdbAkfTJI62AQ9NeuvliasxlJPVMjuuFOzLxM5Ok=,2019-05-29 16:30:36.916 UTC,2019-05-29 16:42:07.103019 UTC,37.7566,-122.4194
2txaFabek33o5u2qdaSR3wPd35MhTn7YiRajZ3vxLQA=,2019-05-29 16:39:03.870 UTC,2019-05-29 17:00:52.053 UTC,37.7988,-122.4082
GbCCm3g7SV1geWBAuMfwcSF3Hdc0gtYJFB8uYAfX+HM=,2019-05-29 16:41:30.997 UTC,2019-05-29 16:44:26.201 UTC,37.8062,-122.4159
wOXqURbXRhqaksPSakn09BZFzw8ZspwY+4eECgBjxnE=,2019-05-29 16:41:37.110 UTC,2019-05-29 16:51:23.908001 UTC,37.786,-122.3943
mWpS6v4xLHw9KJCvTwKHMtMNF3h0GEH9iT7sgB0oEzE=,2019-05-29 16:47:50.042 UTC,2019-05-29 17:19:11.806007 UTC,37.7845,-122.3987
FlHQjjljml9yB4kaRwQfLaysBEcNKWUJJnF9QOfDHGc=,2019-05-29 16:51:54.759 UTC,2019-05-29 17:08:15.031 UTC,37.796,-122.394
H6qBjEBe73xCSoWMzfc1S+PkMrqZ7HeF70UBfOe6Q8U=,2019-05-29 16:54:46.220 UTC,2019-05-29 16:54:53.734 UTC,37.7747,-122.4265
eQDy6CCWV9VR997FQ/qnuPYl7wEW9Jf9hBWDZS9Kh4U=,2019-05-29 16:56:21.619 UTC,2019-05-29 17:13:01.264003 UTC,37.778,-122.3906
fQt3pWFxjvef7h135GQneGXsZKTY9G8QH0CvAXxcEqs=,2019-05-29 16:58:01.276 UTC,2019-05-29 17:06:21.830028 UTC,37.7837,-122.4298
Ygtsc7KiWOEwTNB6rzH/mZzEKGNxG0mGOiwSAyz43XU=,2019-05-29 17:06:37.187 UTC,2019-05-29 17:14:22.440003 UTC,37.7933,-122.4002
/vbwmHefWUVZ1OkVuZ0632Pb+/DpC7K3IHxs4WHtxJQ=,2019-05-29 17:07:19.798 UTC,2019-05-29 17:07:22.208 UTC,37.7836,-122.3987
3QFE6QtQUVpi4xBg8Bxa9tzrueJrzQSf8McdERm+o7c=,2019-05-29 17:08:55.100 UTC,2019-05-29 17:28:24.541007 UTC,37.8049,-122.4028
